Recipe Code,Pickers Count,Time Consumption,P,E,H,M,VE,VH,Meal Kits/Crate
23Q2,3.0,6.07,2P,2.0,0.0,2.0,3.0,0.0,7.0
23Q2,3.0,6.38,2P,2.0,0.0,2.0,3.0,0.0,7.0
23Q4,3.0,3.55,4P,2.0,1.0,2.0,4.0,0.0,5.0
23Q4,3.0,4.9,4P,2.0,1.0,2.0,4.0,0.0,5.0
23Q4,3.0,3.82,4P,2.0,1.0,2.0,4.0,0.0,5.0
23S4,3.0,4.67,4P,4.0,4.0,1.0,4.0,0.0,5.0
23S4,3.0,5.83,4P,4.0,4.0,1.0,4.0,0.0,5.0
23S4,3.0,4.58,4P,4.0,4.0,1.0,4.0,0.0,5.0
23S4,3.0,5.4,4P,4.0,4.0,1.0,4.0,0.0,5.0
23S4,3.0,5.0,4P,4.0,4.0,1.0,4.0,0.0,5.0
23S4,3.0,5.67,4P,4.0,4.0,1.0,4.0,0.0,5.0
23S4,3.0,4.78,4P,4.0,4.0,1.0,4.0,0.0,5.0
23S4,3.0,5.15,4P,4.0,4.0,1.0,4.0,0.0,5.0
23S4,3.0,4.97,4P,4.0,4.0,1.0,4.0,0.0,5.0
23S4,3.0,5.55,4P,4.0,4.0,1.0,4.0,0.0,5.0
23S4,3.0,5.07,4P,4.0,4.0,1.0,4.0,0.0,5.0
23S4,3.0,5.12,4P,4.0,4.0,1.0,4.0,0.0,5.0
23S4,3.0,4.73,4P,4.0,4.0,1.0,4.0,0.0,5.0
23S4,3.0,5.25,4P,4.0,4.0,1.0,4.0,0.0,5.0
23S4,3.0,5.07,4P,4.0,4.0,1.0,4.0,0.0,5.0
23S4,3.0,7.4,4P,4.0,4.0,1.0,4.0,0.0,5.0
23Q4,3.0,3.13,4P,2.0,1.0,2.0,4.0,0.0,5.0
23Q4,3.0,2.97,4P,2.0,1.0,2.0,4.0,0.0,5.0
23S4,3.0,7.23,4P,4.0,4.0,1.0,4.0,0.0,5.0
23S4,3.0,2.02,4P,4.0,4.0,1.0,4.0,0.0,5.0
23S4,3.0,3.27,4P,4.0,4.0,1.0,4.0,0.0,5.0
23S4,3.0,3.63,4P,4.0,4.0,1.0,4.0,0.0,5.0
23S4,3.0,3.38,4P,4.0,4.0,1.0,4.0,0.0,5.0
23S4,3.0,3.45,4P,4.0,4.0,1.0,4.0,0.0,5.0
23S4,3.0,4.0,4P,4.0,4.0,1.0,4.0,0.0,5.0
23S4,3.0,3.33,4P,4.0,4.0,1.0,4.0,0.0,5.0
23S4,3.0,3.8,4P,4.0,4.0,1.0,4.0,0.0,5.0
23S4,3.0,4.82,4P,4.0,4.0,1.0,4.0,0.0,5.0
23S4,3.0,5.3,4P,4.0,4.0,1.0,4.0,0.0,5.0
23S4,3.0,5.33,4P,4.0,4.0,1.0,4.0,0.0,5.0
23S4,3.0,4.13,4P,4.0,4.0,1.0,4.0,0.0,5.0
23S4,3.0,4.67,4P,4.0,4.0,1.0,4.0,0.0,5.0
23S4,3.0,4.52,4P,4.0,4.0,1.0,4.0,0.0,5.0
23S4,3.0,4.93,4P,4.0,4.0,1.0,4.0,0.0,5.0
23S4,3.0,2.92,4P,4.0,4.0,1.0,4.0,0.0,5.0
23S4,3.0,4.88,4P,4.0,4.0,1.0,4.0,0.0,5.0
23S4,3.0,4.67,4P,4.0,4.0,1.0,4.0,0.0,5.0
23S4,3.0,4.62,4P,4.0,4.0,1.0,4.0,0.0,5.0
23S4,3.0,5.08,4P,4.0,4.0,1.0,4.0,0.0,5.0
23S4,3.0,3.75,4P,4.0,4.0,1.0,4.0,0.0,5.0
23S4,3.0,2.33,4P,4.0,4.0,1.0,4.0,0.0,5.0
23Q2,3.0,5.0,2P,2.0,0.0,2.0,3.0,0.0,7.0
23Q2,3.0,5.62,2P,2.0,0.0,2.0,3.0,0.0,7.0
23Q2,3.0,3.87,2P,2.0,0.0,2.0,3.0,0.0,7.0
23Q2,3.0,2.77,2P,2.0,0.0,2.0,3.0,0.0,7.0
23Q2,3.0,5.02,2P,2.0,0.0,2.0,3.0,0.0,7.0
23Q2,3.0,4.33,2P,2.0,0.0,2.0,3.0,0.0,7.0
23Q2,3.0,5.82,2P,2.0,0.0,2.0,3.0,0.0,7.0
23Q2,3.0,4.98,2P,2.0,0.0,2.0,3.0,0.0,7.0
23Q2,3.0,4.73,2P,2.0,0.0,2.0,3.0,0.0,7.0
23Q2,3.0,4.82,2P,2.0,0.0,2.0,3.0,0.0,7.0
23I4,3.0,8.98,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,9.02,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,7.4,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,4.58,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,8.98,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,3.67,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,6.22,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,6.32,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,5.22,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,3.25,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I2,3.0,2.3,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,5.95,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,6.2,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,6.3,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,7.02,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,6.05,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,5.35,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,6.2,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,6.58,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,6.17,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,6.08,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,6.22,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,6.05,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,5.6,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I4,3.0,5.17,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,4.87,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,4.67,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,5.1,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,6.92,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I2,3.0,3.25,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,5.08,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,4.78,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,5.78,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,6.15,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,5.18,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,5.7,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I4,3.0,3.75,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,5.97,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,7.35,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,9.68,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,6.55,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,6.65,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,5.87,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,6.02,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I2,3.0,3.9,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,7.75,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,6.33,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,5.73,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,6.03,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,6.32,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,6.17,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,5.92,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I4,3.0,2.67,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,5.52,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,5.2,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,4.95,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,5.25,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,5.33,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,4.82,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,5.78,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,5.95,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,2.97,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I2,3.0,5.35,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,5.05,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,4.93,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,5.18,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,5.93,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,5.03,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,6.28,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,5.67,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,5.52,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,6.48,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,5.63,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,4.47,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,2.37,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I4,3.0,6.15,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,4.85,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,5.08,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,3.67,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,6.23,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,6.52,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,4.7,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,5.77,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,5.18,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,6.08,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I4,3.0,5.43,4P,0.0,0.0,6.0,7.0,0.0,6.0
23I2,3.0,4.85,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,4.98,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,4.88,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,7.2,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,6.38,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,4.9,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,4.12,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,6.23,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,4.4,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,6.88,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,4.92,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,5.17,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,6.52,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,4.7,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,5.3,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,5.0,2P,1.0,0.0,3.0,4.0,0.0,8.0
23I2,3.0,4.4,2P,1.0,0.0,3.0,4.0,0.0,8.0
23J4,4.0,4.63,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J4,4.0,3.3,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J4,4.0,4.15,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J4,4.0,3.53,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J4,4.0,4.35,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J4,4.0,3.57,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J4,4.0,4.67,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J4,4.0,4.38,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J4,4.0,2.05,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J2,4.0,3.38,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,3.4,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,4.12,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,4.53,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,3.95,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,4.18,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,3.68,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,3.57,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,3.68,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,4.02,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,3.75,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,4.98,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,2.93,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,3.0,4.15,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J4,3.0,5.73,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J4,4.0,3.63,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J4,4.0,4.1,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J4,4.0,3.78,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J4,4.0,4.65,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J4,4.0,2.72,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J2,3.0,2.07,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,3.0,3.17,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,3.0,4.35,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,3.0,4.15,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,3.0,4.38,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,3.0,5.25,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,3.0,4.8,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,3.0,3.82,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J4,4.0,4.18,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J4,4.0,4.83,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J4,4.0,4.47,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J4,4.0,4.65,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J2,4.0,4.72,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,5.45,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,4.33,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,5.33,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,4.63,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,5.37,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,5.18,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,4.27,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,3.52,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J4,4.0,4.6,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J4,4.0,4.18,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J4,4.0,3.95,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J4,4.0,3.82,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J4,4.0,3.77,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J4,4.0,3.62,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J4,4.0,4.25,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J4,4.0,4.33,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J4,4.0,4.45,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J2,4.0,2.1,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,4.12,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,4.77,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,3.95,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,3.68,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,4.17,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,3.28,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,3.78,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,3.38,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,3.73,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,3.98,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,3.62,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,4.07,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,2.23,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,3.0,3.87,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J4,4.0,7.32,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J4,4.0,5.53,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J4,4.0,5.9,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J4,4.0,5.05,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J4,4.0,3.18,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J4,4.0,5.03,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J4,4.0,5.18,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J4,4.0,3.98,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J4,4.0,4.1,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J4,4.0,4.95,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J4,4.0,4.75,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J4,4.0,4.87,4P,2.0,0.0,2.0,4.0,6.0,4.0
23J2,4.0,7.73,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,6.05,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,4.5,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,4.87,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,4.18,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,5.23,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,4.73,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,6.32,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,3.87,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,3.53,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,3.82,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,5.07,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,4.82,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,4.38,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,4.02,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,7.48,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,4.38,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,6.65,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,3.48,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,4.35,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,3.98,2P,2.0,2.0,1.0,2.0,2.0,5.0
23J2,4.0,3.98,2P,2.0,2.0,1.0,2.0,2.0,5.0
23N4,4.0,3.92,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,4.57,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.75,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.85,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.68,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,4.38,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.05,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,2.68,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,5.83,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.9,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.4,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,4.3,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,4.2,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.28,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,5.08,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.13,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,4.78,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,4.03,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,4.15,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,4.08,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.87,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,4.37,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.35,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,4.5,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.23,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.85,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,4.47,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.35,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,4.28,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,5.03,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.1,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.2,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.88,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,2.82,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.88,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.15,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.77,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,4.03,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.92,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,4.08,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,4.08,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.63,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.32,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.43,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.32,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,4.47,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,4.38,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,2.83,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,4.25,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.77,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,5.48,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,5.5,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.98,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.08,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,4.2,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,5.2,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.53,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,2.9,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,5.28,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,2.73,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,2.48,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.88,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.47,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.85,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.52,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,5.2,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,3.0,4.12,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,3.0,6.02,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.9,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,4.47,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,4.57,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.5,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,4.32,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,4.38,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,4.53,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,5.28,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,7.07,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,5.2,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,5.4,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,6.0,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,4.95,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,4.38,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,5.67,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.0,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,4.23,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.97,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.7,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.55,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,3.7,4P,3.0,3.0,3.0,3.0,0.0,4.0
23N4,4.0,6.33,4P,3.0,3.0,3.0,3.0,0.0,4.0
